timestamp,cpu_mean,cpu_std,cpu_min,cpu_max,cpu_trend,cpu_growth_rate,memory_mean,memory_std,memory_trend,memory_growth_rate,heap_trend,heap_growth_rate,stack_trend,stack_growth_rate,latency_mean,latency_max,latency_trend,latency_growth_rate,task_delay_trend,deadline_miss_rate,deadline_trend,queue_trend,queue_growth_rate,cpu_health_score,memory_health_score,stack_health_score,task_health_score,timing_health_score,ai_health_score,resource_health_score,overall_health_score,health_state,cpu_overload_flag,memory_leak_flag,heap_exhaustion_flag,stack_risk_flag,deadline_miss_flag,task_starvation_flag,ai_latency_flag,queue_overflow_flag,fault_type,fault_severity,fault_count,degradation_index,degradation_rate,health_change_rate
2026-09-01 18:56:00,46.6887,3.0813,39.683,54.3107,0.3785,0.1634,37.2999,2.249,0.1056,0.0053,-0.1697,0.0264,0.1503,0.045,53.6693,60.4067,0.3561,0.0843,0.2261,0.0165,0.0911,0.0913,0.0312,82.2888,93.736,89.7771,88.9545,86.8321,89.8719,91.2713,88.8202,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.0866,0.099,-0.2823
2026-09-01 18:57:00,44.003,3.0934,36.9816,51.6432,0.3002,0.1451,35.8868,2.1727,0.1021,0.0605,-0.0918,0.0783,0.2018,0.0478,55.4498,61.6226,0.4002,0.1049,0.1542,0.0141,0.1894,0.0728,0.0406,81.7099,92.2062,86.1175,87.3867,88.1227,89.12,91.4124,88.6378,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1054,0.0984,-0.2271
2026-09-01 18:58:00,43.9326,3.0373,36.9841,51.4886,0.4192,0.1123,40.0563,1.8169,0.083,0.0992,-0.1451,0.0242,0.1035,0.063,53.706,59.4797,0.2554,0.0834,0.2207,0.048,0.1493,0.0792,0.0379,82.1347,92.1888,88.2699,87.4211,84.6879,91.2479,87.1067,87.5546,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1065,0.1064,-0.2753
2026-09-01 18:59:00,45.3171,3.5974,37.6405,53.7133,0.4638,0.1606,41.3625,1.8851,0.0936,0.057,-0.0729,0.0364,0.1278,0.0565,58.7612,64.8211,0.3294,0.072,0.2426,0.0316,0.1628,0.0668,0.0653,77.5126,90.0564,86.8248,86.3406,86.0828,84.8347,84.3856,86.1087,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1346,0.1153,-0.1844
2026-09-01 19:00:00,48.2274,3.5265,40.643,56.5171,0.4719,0.1601,39.9994,1.9037,0.1812,0.0453,-0.0886,0.0471,0.2229,0.05,62.0977,67.6223,0.3828,0.1059,0.2094,0.0255,0.1549,0.1314,0.0403,78.1543,92.0402,84.9064,86.3056,84.7399,86.4814,84.0848,85.6045,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1209,0.1607,-0.2305
2026-09-01 19:01:00,47.7749,3.7204,39.9384,56.3556,0.452,0.1326,43.0427,1.7655,0.0923,0.0031,-0.1231,0.0295,0.1492,0.0229,58.6754,66.4232,0.3681,0.1033,0.0934,0.0247,0.1743,0.1108,0.0541,82.2947,93.1454,88.2422,87.6844,88.7786,90.2135,84.9106,88.7357,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1362,0.1231,-0.255
2026-09-01 19:02:00,47.8469,3.0286,40.9098,55.3897,0.2823,0.1465,36.5984,1.6557,0.1487,0.0744,-0.0932,0.0392,0.1758,0.0738,58.7088,64.9849,0.3054,0.1007,0.1829,0.0259,0.1833,0.0882,0.0443,80.6697,90.4833,86.6647,87.4467,85.6683,87.7331,87.9966,86.3657,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1159,0.1495,-0.2246
2026-09-01 19:03:00,47.1307,3.0793,40.1276,54.7497,0.5083,0.1592,39.3657,2.0087,0.1376,0.0583,-0.163,0.0203,0.1605,0.0539,58.4339,63.5556,0.3929,0.0638,0.2625,0.0277,0.0558,0.1256,0.0506,79.3132,93.6982,85.2185,88.6701,85.9787,88.5662,88.5362,87.4599,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1135,0.1481,-0.2382
2026-09-01 19:04:00,46.2359,3.4753,38.718,54.4489,0.3816,0.1607,39.6615,2.0125,0.1121,0.0759,-0.1362,0.0358,0.1383,0.07,59.588,65.3272,0.2619,0.1344,0.1447,0.0387,0.1828,0.0654,0.0425,80.1551,91.4775,85.9933,83.4118,82.2773,89.1241,86.9706,85.8466,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1196,0.1333,-0.3568
2026-09-01 19:05:00,44.515,3.5218,36.9367,52.7977,0.2852,0.1405,39.5303,1.9399,0.1778,0.039,-0.1288,0.0224,0.1562,0.0578,57.4955,63.3522,0.3236,0.0917,0.0804,0.0181,0.2129,0.119,0.0621,81.2533,93.4435,85.8395,89.8979,86.4993,88.4039,87.3951,88.5851,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.0905,0.1066,-0.2132
2026-09-01 19:06:00,45.155,3.5456,37.5457,53.4734,0.391,0.1618,39.4758,2.1635,0.184,0.0253,-0.1497,0.0507,0.1627,0.0792,59.6572,68.8168,0.2665,0.0992,0.1981,0.0216,0.1656,0.1935,0.0521,79.4277,92.3557,87.6956,87.0599,83.1348,85.2342,86.9823,85.2711,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.179,0.1481,-0.2571
2026-09-01 19:07:00,47.2586,3.2011,40.0972,55.0602,0.2917,0.1729,41.9084,1.7187,0.1901,0.0524,-0.1568,0.0382,0.1346,0.0619,58.0367,63.4928,0.3908,0.1374,0.1877,0.0191,0.1287,0.1084,0.0228,78.0358,92.9404,89.3996,83.6367,84.4129,88.1748,85.7061,85.5902,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1364,0.187,-0.2785
2026-09-01 19:08:00,49.6353,3.5143,42.0667,57.9068,0.4261,0.1647,44.3289,2.3668,0.17,0.061,-0.0537,0.0545,0.1398,0.0913,59.9423,66.9093,0.3925,0.0421,0.1713,0.0321,0.1905,0.1909,0.0604,82.7077,91.4568,87.5966,86.7321,83.5006,89.3721,86.2484,85.9893,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1247,0.1644,-0.2493
2026-09-01 19:09:00,44.8747,3.5485,37.2616,53.1975,0.4201,0.1477,39.6058,2.2408,0.0963,0.0612,-0.0986,0.064,0.1312,0.0517,58.9501,64.7178,0.3913,0.1149,0.2196,0.0224,0.1544,0.1566,0.0589,78.6334,93.792,89.9046,88.6065,86.2207,89.58,88.4589,88.0161,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1057,0.141,-0.1241
2026-09-01 19:10:00,48.9042,4.1877,40.4603,58.1857,0.4433,0.1941,39.9956,2.1954,0.1427,0.0889,-0.1048,0.0595,0.2082,0.0713,59.5798,65.5247,0.4176,0.1376,0.3226,0.0529,0.187,0.1625,0.0818,79.1338,90.4188,84.7537,82.7858,83.4472,83.8718,85.6543,82.2372,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1697,0.1569,-0.1838
2026-09-01 19:11:00,47.4513,3.2624,40.2102,55.3449,0.3776,0.1593,38.9373,1.7273,0.0638,0.0267,-0.1175,0.0429,0.1789,0.0688,56.9434,62.5385,0.2938,0.1225,0.1234,0.0203,0.2046,0.1464,0.0746,79.945,89.78,86.7673,86.9905,84.799,88.7366,86.0921,86.5945,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1204,0.0936,-0.3673
2026-09-01 19:12:00,52.011,3.3797,44.6173,60.0805,0.3951,0.1493,41.0615,1.7399,0.1287,0.0655,-0.1368,0.0721,0.1776,0.0703,58.5434,68.3333,0.3429,0.0962,0.1672,0.0318,0.2072,0.1148,0.046,78.6714,90.9696,87.5095,86.4464,82.9567,86.4586,85.4051,83.57,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1559,0.1534,-0.3762
2026-09-01 19:13:00,52.7055,3.9948,44.5123,61.6977,0.3935,0.1827,41.0475,1.8617,0.0605,0.0704,-0.1049,-0.0007,0.2015,0.069,55.5346,62.304,0.4227,0.0861,0.3106,0.0204,0.2069,0.1043,0.057,76.1677,91.2636,84.0596,82.0151,80.1913,88.6609,84.2595,83.8849,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1355,0.1848,-0.1964
2026-09-01 19:14:00,52.3116,3.4275,44.8558,60.4529,0.4319,0.1407,40.3999,1.9495,0.0624,0.0566,-0.0694,0.0363,0.1642,0.055,58.3109,65.3205,0.3403,0.116,0.3135,0.0285,0.1618,0.0541,0.0519,79.1327,88.1487,90.2521,85.3733,81.9884,86.3575,84.8806,84.2583,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1475,0.1462,-0.267
2026-09-01 19:15:00,51.8221,3.5521,44.2044,60.1503,0.4288,0.2065,42.9741,2.0384,0.0979,0.0369,-0.1519,0.0505,0.1303,0.0768,63.4752,72.0588,0.2485,0.1243,0.1998,0.0174,0.1588,0.1725,0.0584,80.7958,94.4705,86.3867,85.7571,84.639,83.6474,88.5008,85.5141,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1536,0.1881,-0.1178
2026-09-01 19:16:00,49.0261,3.3277,41.7001,57.0176,0.3776,0.1723,41.7189,2.0851,0.1175,0.0391,-0.0415,0.0293,0.1235,0.0875,58.861,64.33,0.3761,0.102,0.2261,0.0269,0.2184,0.1183,0.0324,74.8369,89.0657,88.2625,85.7643,82.4478,85.2289,84.2546,83.7478,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1519,0.1492,-0.2811
2026-09-01 19:17:00,47.4514,3.6694,39.6812,55.9556,0.4888,0.1719,38.5785,1.8563,0.1638,0.0168,-0.0863,0.0341,0.1384,0.0731,53.4021,59.7565,0.3065,0.1181,0.1515,0.0171,0.2012,0.1373,0.0502,77.6338,91.7906,88.2627,85.5937,83.0768,84.8595,84.1174,85.3557,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1371,0.1817,-0.1171
2026-09-01 19:18:00,51.273,3.6502,43.5278,59.7483,0.5007,0.1688,42.7645,1.989,0.1364,0.0624,-0.1376,0.0316,0.1818,0.0518,59.6251,69.0846,0.376,0.0929,0.2413,0.0305,0.1796,0.065,0.054,76.1972,90.9143,84.2474,82.9018,83.5239,83.0971,85.9044,84.2545,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1684,0.1731,-0.1596
2026-09-01 19:19:00,54.9608,4.4832,46.1326,64.6856,0.4806,0.1594,43.1014,1.8566,0.1639,0.0408,-0.2074,0.0293,0.161,0.073,67.6304,73.8424,0.384,0.1353,0.2038,0.0306,0.2263,0.1764,0.0285,74.0678,91.982,84.0978,80.5778,79.6774,81.3526,83.5572,82.3978,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1769,0.1676,-0.298
2026-09-01 19:20:00,50.0456,3.8343,42.061,58.7971,0.5074,0.1818,42.9738,2.4602,0.1673,0.0686,-0.1274,0.0551,0.1771,0.0708,59.0871,67.2933,0.3702,0.134,0.2277,0.0504,0.1501,0.0957,0.0588,78.9537,91.6839,86.311,83.7242,84.698,84.6806,83.8025,85.1028,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1427,0.1926,-0.1855
2026-09-01 19:21:00,55.5192,4.1048,47.1829,64.6765,0.4727,0.1715,41.2245,2.0275,0.152,0.0639,-0.1824,0.0524,0.1737,0.0988,61.4342,68.7562,0.3559,0.1017,0.2783,0.0437,0.2278,0.1126,0.0577,74.5266,92.1603,80.4586,81.313,82.4427,83.6336,83.8555,83.5623,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1361,0.235,-0.273
2026-09-01 19:22:00,50.9916,4.1556,42.5893,60.225,0.4661,0.1031,38.9174,2.2604,0.1546,0.033,-0.1553,0.0308,0.1765,0.0731,55.8546,62.4188,0.3285,0.085,0.2677,0.021,0.1259,0.1386,0.0648,78.6147,94.0239,85.5694,87.2537,83.3071,87.9598,87.4872,86.2331,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1334,0.1673,-0.1856
2026-09-01 19:23:00,55.5303,3.6474,47.7887,64.0014,0.5345,0.1944,42.8341,1.8348,0.1296,0.0778,-0.1066,0.0189,0.1783,0.0853,57.9238,64.2643,0.3787,0.069,0.328,0.047,0.157,0.1353,0.044,79.4014,90.1463,84.9566,82.7636,85.079,85.358,85.8246,83.8389,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.163,0.1804,-0.2448
2026-09-01 19:24:00,52.3537,3.5035,44.7992,60.6089,0.56,0.2383,38.1379,1.766,0.0791,0.0511,-0.1057,0.0224,0.1976,0.0929,64.5547,73.1705,0.4225,0.0801,0.2647,0.0551,0.1955,0.0928,0.0571,77.9825,91.5062,84.3525,84.1817,81.1428,87.0965,86.8836,84.1831,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1312,0.181,-0.3186
2026-09-01 19:25:00,50.6372,3.4258,43.1836,58.7759,0.4415,0.2256,39.0687,1.9357,0.0662,0.0567,-0.1573,0.0536,0.2275,0.1011,59.5126,65.2804,0.3625,0.1241,0.2044,0.0423,0.1162,0.0863,0.0409,75.9757,92.4994,85.3298,82.2495,80.9361,85.731,82.5072,84.2677,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1693,0.149,-0.3119
2026-09-01 19:26:00,48.8152,3.3352,41.4794,56.818,0.4076,0.1561,45.265,1.7585,0.0795,0.0322,-0.0717,0.0538,0.1635,0.0696,60.8076,69.2168,0.3139,0.0888,0.3199,0.044,0.143,0.1086,0.0293,76.8487,92.3731,88.4655,82.8346,84.3511,85.2252,85.3368,84.2057,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.122,0.1575,-0.2695
2026-09-01 19:27:00,49.8366,3.2249,42.6442,57.6739,0.4087,0.1217,37.857,1.8653,0.21,0.0269,-0.0498,0.01,0.1528,0.087,55.1933,63.6184,0.3112,0.0987,0.2715,0.0282,0.1383,0.095,0.0799,79.0443,93.0091,84.6927,85.8559,83.213,83.736,86.4839,84.2586,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1553,0.1465,-0.2515
2026-09-01 19:28:00,48.9108,3.4894,41.3746,57.1449,0.3612,0.1864,43.4521,1.7422,0.1625,0.058,0.0334,0.0223,0.1938,0.0732,65.1929,74.3032,0.3232,0.1532,0.2723,0.0197,0.1257,0.1547,0.036,78.5278,88.7413,83.5941,84.2842,81.441,85.6434,86.7918,82.7927,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.163,0.1684,-0.2757
2026-09-01 19:29:00,52.391,3.6878,44.5968,60.9227,0.4764,0.1494,37.7825,1.7484,0.1475,0.0219,-0.128,0.0353,0.1862,0.0753,60.1956,66.5987,0.383,0.1414,0.3837,0.0347,0.1145,0.109,0.0648,76.9559,90.3422,84.5048,85.4709,83.8055,85.6305,84.8336,83.0822,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1637,0.1908,-0.4325
2026-09-01 19:30:00,51.7425,3.8334,43.7591,60.4926,0.5802,0.1858,44.9618,1.9374,0.1705,0.0407,-0.0511,0.0537,0.1503,0.0693,62.3054,68.4709,0.378,0.1008,0.2106,0.0217,0.1672,0.1362,0.0642,74.6252,89.3041,83.7894,81.8866,85.6505,84.042,85.0954,82.8944,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.146,0.228,-0.3491
2026-09-01 19:31:00,50.6458,4.1705,42.2241,59.9015,0.4644,0.1895,42.1464,2.0245,0.0972,0.0928,-0.0853,0.0594,0.1538,0.0965,62.3636,68.1864,0.3562,0.1138,0.2182,0.0369,0.2338,0.0921,0.0322,76.9241,90.5823,84.8335,83.879,80.4701,82.8404,83.637,83.1297,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1744,0.1791,-0.3794
2026-09-01 19:32:00,53.7164,3.9853,45.5355,62.6943,0.4868,0.2012,41.6558,2.3064,0.2181,0.0789,-0.2231,0.0374,0.2221,0.1222,60.736,69.2285,0.4299,0.1043,0.2715,0.0385,0.2069,0.1604,0.068,72.1058,92.1541,83.7221,82.4029,79.2109,82.2848,81.7339,82.0836,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1615,0.1743,-0.2572
2026-09-01 19:33:00,47.0293,3.4553,39.5374,55.2122,0.4236,0.2022,42.7361,1.8155,0.2221,0.0317,-0.1552,0.0206,0.1972,0.0712,54.9424,60.2033,0.3293,0.1322,0.1955,0.031,0.1293,0.2064,0.0656,80.7389,93.0857,84.583,82.1093,83.0249,87.5891,87.3708,83.9327,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1697,0.2257,-0.226
2026-09-01 19:34:00,49.773,4.3478,41.1209,59.2947,0.4198,0.219,41.628,1.8245,0.0862,0.063,-0.1393,0.048,0.239,0.0691,62.267,70.12,0.453,0.0961,0.2744,0.0389,0.1139,0.1444,0.0685,72.1025,91.6187,81.1476,82.6464,81.9411,84.6849,81.2104,81.639,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2116,0.2377,-0.2683
2026-09-01 19:35:00,59.8289,4.521,50.9516,69.6104,0.5981,0.2274,42.8187,2.0127,0.1801,0.0708,-0.139,0.0848,0.2646,0.1189,65.8462,73.4282,0.4412,0.106,0.3023,0.0437,0.2303,0.1323,0.0824,73.445,88.6145,80.2416,80.4389,80.7023,83.1749,83.0951,81.803,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1538,0.2041,-0.364
2026-09-01 19:36:00,51.5181,3.8393,43.527,60.2771,0.5463,0.1478,42.667,2.1327,0.1308,0.0276,-0.1528,0.0136,0.1976,0.1067,59.5191,66.0736,0.3548,0.1112,0.2721,0.0219,0.1891,0.1436,0.061,77.1182,94.382,85.1085,83.1348,81.7737,85.6808,85.1412,84.3106,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1621,0.1968,-0.3886
2026-09-01 19:37:00,55.161,4.0658,46.8755,64.2596,0.5245,0.1871,43.1893,2.1166,0.1912,0.0582,-0.061,0.0587,0.2197,0.0769,64.2089,71.2213,0.4787,0.147,0.3336,0.0683,0.2124,0.1372,0.0381,74.5169,90.8069,83.8767,81.7339,81.2144,84.429,79.0621,83.0636,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1721,0.1906,-0.3455
2026-09-01 19:38:00,53.2849,3.7599,45.397,61.9247,0.5673,0.1895,42.1085,2.16,0.1702,0.0195,-0.1286,0.0381,0.1689,0.0864,62.2796,68.6909,0.3671,0.1566,0.2421,0.0368,0.1392,0.1553,0.0563,76.2496,92.7804,85.9004,81.8644,81.6453,83.8274,83.3238,83.7581,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1902,0.1861,-0.3073
2026-09-01 19:39:00,53.6121,4.3666,44.9355,63.1621,0.4897,0.1821,41.8696,1.9545,0.1348,0.07,-0.1884,0.0313,0.2391,0.1003,64.2706,71.0303,0.351,0.1025,0.3093,0.0158,0.1753,0.1341,0.0464,75.3571,91.6768,86.886,82.6223,81.894,85.9858,83.2516,84.6451,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1615,0.2005,-0.412
2026-09-01 19:40:00,59.2389,4.5664,50.3026,69.0886,0.5629,0.2189,46.691,2.0418,0.1796,0.08,-0.1389,0.0516,0.2352,0.1175,64.3296,71.2445,0.4741,0.1503,0.275,0.0328,0.2869,0.1462,0.0853,68.901,88.5991,80.0012,79.3922,80.1427,78.1151,80.0995,78.9192,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.156,0.2481,-0.2943
2026-09-01 19:41:00,53.023,3.9615,44.873,61.9654,0.428,0.2046,44.8942,1.8619,0.2931,0.0517,-0.1101,0.0535,0.1835,0.1114,63.061,70.2048,0.4644,0.1231,0.2699,0.0161,0.2682,0.1054,0.0647,75.0496,88.6933,83.023,83.2804,81.5934,83.5968,84.5967,81.9311,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1762,0.1809,-0.1136
2026-09-01 19:42:00,55.7262,3.8125,47.7699,64.445,0.5783,0.2226,47.3347,2.077,0.2424,0.0718,-0.1291,0.0709,0.2775,0.0548,63.2456,69.2624,0.4477,0.1271,0.299,0.0438,0.2508,0.1509,0.0606,72.1919,89.7642,82.6885,83.4591,78.3843,83.4444,82.4178,81.7661,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1629,0.2011,-0.2793
2026-09-01 19:43:00,49.3302,3.2892,42.0542,57.2639,0.5271,0.1408,40.4045,1.7528,0.0693,0.072,-0.1623,0.0144,0.1966,0.082,61.455,67.8417,0.2677,0.0797,0.2369,0.0078,0.1628,0.0551,0.0319,81.1644,91.9424,85.9942,89.3661,84.0693,89.713,85.4655,86.0002,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1349,0.1546,-0.1845
2026-09-01 19:44:00,59.7719,4.3173,51.1594,69.2477,0.6028,0.2302,38.1357,2.4691,0.2103,0.1018,-0.0898,0.068,0.2386,0.1249,67.6205,74.9826,0.5656,0.1168,0.3164,0.0484,0.2954,0.1639,0.0268,69.0264,92.7229,82.0515,80.3136,77.2839,80.8778,79.6388,80.6553,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1945,0.252,-0.3029
2026-09-01 19:45:00,57.8843,3.8281,49.9079,66.6264,0.5161,0.1587,42.1742,2.3322,0.1428,0.0689,-0.1133,0.0564,0.2729,0.1134,62.1622,71.547,0.4173,0.0955,0.3491,0.049,0.2738,0.1154,0.0391,73.2658,90.3589,79.4573,83.1118,81.9288,84.0528,83.8066,82.1761,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1782,0.2018,-0.2605
2026-09-01 19:46:00,57.0837,4.2096,48.6112,66.3981,0.6124,0.2287,40.8889,1.9393,0.1616,0.0694,-0.1331,0.0522,0.2475,0.1133,65.4877,73.7736,0.4249,0.113,0.3616,0.032,0.1415,0.0978,0.0416,74.1403,89.5012,85.1865,81.0449,79.4605,82.0141,83.6036,82.1267,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1811,0.216,-0.3559
2026-09-01 19:47:00,57.7796,3.9269,49.6746,66.6699,0.6498,0.2159,40.0588,1.8709,0.1691,0.0523,-0.1049,0.0535,0.2129,0.0566,61.2301,67.8781,0.5033,0.1524,0.2964,0.0566,0.1918,0.1777,0.0372,74.2667,90.2994,85.948,83.6527,77.1041,82.7657,80.9279,81.5174,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1455,0.2,-0.2875
2026-09-01 19:48:00,58.3693,4.5881,49.4048,68.2515,0.6841,0.2515,42.2592,2.061,0.187,0.0659,-0.131,0.0238,0.2304,0.0869,62.7844,68.9976,0.3894,0.1425,0.3436,0.033,0.2191,0.1087,0.0628,73.8558,92.6168,82.6991,77.8569,79.5556,83.2598,82.9807,81.5351,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2025,0.2111,-0.2777
2026-09-01 19:49:00,52.2821,3.7696,44.3817,60.9364,0.5356,0.2047,41.0802,2.1552,0.2842,0.0555,-0.161,0.0361,0.2849,0.0843,57.6918,64.7156,0.4017,0.1527,0.1885,0.0412,0.1816,0.0905,0.047,73.9215,94.422,85.2377,83.7098,81.711,82.1293,83.3751,83.1659,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1763,0.1962,-0.1506
2026-09-01 19:50:00,54.897,3.8625,46.8758,63.6908,0.5153,0.2225,44.4623,1.8542,0.1947,0.0969,-0.0893,0.0425,0.2411,0.0924,61.6512,69.2073,0.5172,0.1619,0.4289,0.039,0.2054,0.1336,0.0886,72.3772,88.8783,82.2686,78.7811,79.1643,83.9751,80.0191,80.6218,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2161,0.2127,-0.3408
2026-09-01 19:51:00,55.7381,4.4677,46.9301,65.4396,0.6234,0.1842,38.7458,1.8454,0.1397,0.0656,-0.1193,0.0344,0.2758,0.0953,64.5661,70.8703,0.5316,0.0967,0.3527,0.046,0.2829,0.2224,0.0549,73.5519,88.8198,84.8872,81.1005,80.6879,82.8213,82.1898,81.4108,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2089,0.216,-0.359
2026-09-01 19:52:00,57.341,4.4025,48.6177,66.9447,0.5641,0.245,44.8849,2.1338,0.1812,0.0988,-0.1133,0.0768,0.2682,0.1085,62.1566,68.8089,0.4715,0.1552,0.3515,0.0562,0.2359,0.1964,0.0564,71.2479,89.5237,80.837,77.0791,75.9031,80.3127,79.7563,78.4214,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2171,0.2129,-0.423
2026-09-01 19:53:00,58.3627,3.9501,50.2276,67.2878,0.476,0.1786,45.0034,2.0278,0.2251,0.0717,-0.0709,0.0709,0.2516,0.0722,63.7458,71.1544,0.4322,0.1281,0.324,0.0469,0.1965,0.1541,0.0362,72.9869,93.2947,83.85,79.1374,78.5747,83.8284,80.8175,82.0855,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1793,0.1621,-0.3043
2026-09-01 19:54:00,54.0989,3.884,46.0497,62.925,0.5855,0.2405,42.1383,2.4265,0.2183,0.0777,-0.1386,0.0796,0.1899,0.1073,61.5567,68.9807,0.4493,0.1173,0.3115,0.0472,0.2654,0.1543,0.0773,69.8778,91.0828,82.9554,80.4983,79.2337,80.5018,80.6824,79.4257,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1964,0.228,-0.2809
2026-09-01 19:55:00,58.3438,3.6839,50.5547,66.8696,0.5625,0.1947,41.4074,2.0976,0.2612,0.0283,-0.0815,0.0862,0.2119,0.0928,65.9672,71.8954,0.446,0.0945,0.3229,0.034,0.2198,0.1369,0.0667,71.1505,88.8983,84.5576,80.7438,78.2386,84.7541,79.6035,80.186,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2169,0.2144,-0.3638
2026-09-01 19:56:00,58.8371,4.1607,50.4282,68.0782,0.5086,0.2683,38.7445,1.9921,0.1749,0.0693,-0.0858,0.1046,0.2111,0.0764,60.2779,67.0536,0.4248,0.1507,0.2422,0.037,0.1753,0.1809,0.0457,72.1647,92.6161,81.9797,80.8391,82.2644,82.7494,81.8758,81.0169,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1999,0.1651,-0.3623
2026-09-01 19:57:00,59.4703,4.1734,51.0449,68.7305,0.5387,0.2639,45.0809,2.0605,0.1378,0.0644,-0.1639,0.0905,0.2449,0.1215,69.0357,76.7322,0.4928,0.1705,0.3693,0.055,0.2831,0.0832,0.0622,72.2663,88.6965,86.4026,76.488,77.3446,79.7376,79.7258,80.4136,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1925,0.2264,-0.299
2026-09-01 19:58:00,52.8743,4.1893,44.4282,62.1583,0.6204,0.1766,44.3598,2.2308,0.1836,0.0863,-0.0891,0.0602,0.1884,0.1076,65.501,73.7304,0.566,0.1074,0.256,0.0514,0.1983,0.1585,0.0777,73.0117,91.4726,79.9718,80.9052,80.4981,81.5485,79.6754,81.437,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.1945,0.2366,-0.3754
2026-09-01 19:59:00,58.8332,4.5957,49.8588,68.7267,0.6336,0.186,41.0248,1.9377,0.0206,0.0772,-0.1402,0.0359,0.2339,0.0871,62.7315,68.9434,0.4772,0.141,0.3473,0.0595,0.2764,0.0859,0.0507,71.0454,88.2454,82.2077,81.4695,78.1874,80.1564,83.114,79.7489,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2138,0.2742,-0.3838
2026-09-01 20:00:00,60.7916,3.8898,52.7348,69.6263,0.6385,0.2681,43.6845,2.1318,0.1911,0.0614,-0.1213,0.053,0.2471,0.1052,63.8978,71.753,0.5707,0.1651,0.3247,0.0441,0.2609,0.1367,0.0592,67.9184,88.4666,82.5477,77.3332,75.1287,82.1827,81.5236,79.3227,Healthy,0,0,0,0,0,0,0,0,None,0,0,0.2227,0.213,-0.4696
